vuosi;aluejakotunniste;aluejakoselite;lukumäärä;ka_pinta_ala_m2;mediaanihinta_eur;keskihinta_eur;rantatyyppi
2008;593;Pieksämäki;17;4412;65000;65559;ranta
2008;595;Pielavesi;7;9200;45000;47714;ranta
2008;710;Raasepori;17;11521;252000;300409;ranta
2008;598;Pietarsaari;5;2906;139000;126800;ranta
2008;790;Sastamala;8;3366;102700;134550;ranta
2008;601;Pihtipudas;3;2387;49000;45167;ranta
2008;791;Siikalatva;3;10774;40000;99667;ranta
2008;607;Polvijärvi;10;5795;70500;64000;ranta
2008;609;Pori;17;4155;90000;95132;ranta
2008;81;Hartola;11;5141;85000;104427;ranta
2008;638;Porvoo;7;8251;185000;205143;ranta
2008;614;Posio;10;6174;54575;52155;ranta
2008;82;Hattula;5;4952;120000;177000;ranta
2008;615;Pudasjärvi;19;6895;49500;45843;ranta
2008;86;Hausjärvi;3;1817;127000;106667;ranta
2008;111;Heinola;16;4853;107750;113250;ranta
2008;620;Puolanka;7;5139;37000;40429;ranta
2008;97;Hirvensalmi;9;5878;107000;115944;ranta
2008;98;Hollola;9;3303;150000;151380;ranta
2008;626;Pyhäjärvi;8;3678;69000;88000;ranta
2008;105;Hyrynsalmi;3;6520;26500;30500;ranta
2008;635;Pälkäne;20;5146;137000;141800;ranta
2008;678;Raahe;3;4720;30000;31667;ranta
2008;109;Hämeenlinna;14;4420;100000;101750;ranta
2008;139;Ii;3;8127;32000;68667;ranta
2008;683;Ranua;8;4034;53950;51363;ranta
2008;684;Rauma;6;3449;53500;86833;ranta
2008;143;Ikaalinen;10;6134;90500;105800;ranta
2008;686;Rautalampi;4;6405;33500;41000;ranta
2008;146;Ilomantsi;8;8920;55500;56688;ranta
2008;148;Inari;17;10548;37000;44735;ranta
2008;694;Riihimäki;3;5873;172000;154667;ranta
2008;698;Rovaniemi;25;5913;35000;40196;ranta
2008;167;Joensuu;17;4556;59000;78971;ranta
2008;702;Ruovesi;7;4009;113000;116071;ranta
2008;172;Joutsa;3;6373;80000;75333;ranta
2008;707;Rääkkylä;11;5635;78000;77000;ranta
2008;729;Saarijärvi;5;3252;42500;56000;ranta
2008;176;Juuka;8;6011;69750;77875;ranta
2008;732;Salla;5;7534;30000;27600;ranta
2008;734;Salo;16;5635;122750;137563;ranta
2008;178;Juva;7;4213;78000;73500;ranta
2008;179;Jyväskylä;22;3806;84500;90114;ranta
2008;946;Vöyri;10;5304;74817;76563;ranta
2008;739;Savitaipale;9;4279;73000;90833;ranta
2008;182;Jämsä;17;4844;100000;96088;ranta
2008;740;Savonlinna;10;4551;70000;133200;ranta
2008;742;Savukoski;3;9800;45000;39333;ranta
2008;747;Siikainen;5;4932;73500;66700;ranta
2008;204;Kaavi;4;7190;50500;52250;ranta
2008;205;Kajaani;3;4317;42000;47333;ranta
2008;749;Siilinjärvi;3;2560;50500;50967;ranta
2008;211;Kangasala;10;4649;105000;103817;ranta
2008;753;Sipoo;6;7765;279500;285667;ranta
2008;213;Kangasniemi;7;3220;60000;121071;ranta
2008;761;Somero;8;5054;93250;116594;ranta
2008;762;Sonkajärvi;4;2075;48500;47250;ranta
2008;765;Sotkamo;6;6988;64750;75967;ranta
2008;768;Sulkava;4;4805;85000;113500;ranta
2008;224;Karkkila;7;3614;105000;119643;ranta
2008;777;Suomussalmi;9;5571;45000;48528;ranta
2008;778;Suonenjoki;4;4463;74500;80000;ranta
2008;781;Sysmä;19;4985;115000;119368;ranta
2008;783;Säkylä;4;2460;92500;85000;ranta
2008;831;Taipalsaari;12;3947;130500;130333;ranta
2008;832;Taivalkoski;5;3330;35000;34000;ranta
2008;241;Keminmaa;8;3588;42500;45250;ranta
2008;834;Tammela;16;3784;90500;93844;ranta
2008;249;Keuruu;4;2405;87500;81125;ranta
2008;250;Kihniö;8;2885;75000;75938;ranta
2008;848;Tohmajärvi;5;4506;60000;62600;ranta
2008;851;Tornio;3;4157;45000;47333;ranta
2008;853;Turku;7;3839;162500;178786;ranta
2008;260;Kitee;9;4100;60000;54167;ranta
2008;261;Kittilä;7;7304;48500;52929;ranta
2008;263;Kiuruvesi;7;2527;42000;48636;ranta
2008;271;Kokemäki;4;3413;71000;75500;ranta
2008;272;Kokkola;10;2717;111000;129750;ranta
2008;887;Urjala;3;1913;100000;100000;ranta
2008;273;Kolari;3;10387;51500;68667;ranta
2008;889;Utajärvi;6;4090;33100;36833;ranta
2008;890;Utsjoki;6;8133;32250;33750;ranta
2008;893;Uusikaarlepyy;3;2917;40000;51667;ranta
2008;895;Uusikaupunki;3;6167;139000;112833;ranta
2008;785;Vaala;8;4032;57500;55875;ranta
2008;905;Vaasa;3;2999;86000;106333;ranta
2008;285;Kotka;3;4067;120000;136667;ranta
2008;286;Kouvola;8;3293;76500;81125;ranta
2008;287;Kristiinankaupunki;3;2850;78000;95000;ranta
2008;290;Kuhmo;17;5063;39000;54794;ranta
2008;297;Kuopio;21;4701;59000;57057;ranta
2008;301;Kurikka;5;9358;54000;49600;ranta
2008;304;Kustavi;7;6060;148500;167929;ranta
2008;305;Kuusamo;42;7652;52750;74402;ranta
2008;931;Viitasaari;3;6633;58500;64000;ranta
2008;936;Virrat;3;8033;37000;53000;ranta
2008;398;Lahti;3;3000;90000;104667;ranta
2008;941;Vårdö;3;4643;47000;55833;ranta
2008;400;Laitila;8;4161;85500;92688;ranta
2008;402;Lapinlahti;6;5735;37500;50083;ranta
2008;405;Lappeenranta;4;3938;89500;81000;ranta
2008;410;Laukaa;5;4052;70000;64800;ranta
2008;976;Ylitornio;4;5610;41500;38938;ranta
2008;417;Lemland;3;5527;170000;129000;ranta
2008;980;Ylöjärvi;17;3395;100000;125581;ranta
2008;420;Leppävirta;9;4574;60000;70456;ranta
2008;989;Ähtäri;14;4354;120250;122475;ranta
2008;422;Lieksa;10;5571;41100;47370;ranta
2008;426;Liperi;17;4067;82500;85529;ranta
2008;444;Lohja;23;5701;115000;128261;ranta
2008;433;Loppi;10;3581;90000;116800;ranta
2008;434;Loviisa;8;8085;198000;210313;ranta
2008;440;Luoto;5;4316;30000;30400;ranta
2008;475;Maalahti;3;4433;63000;62167;ranta
2008;20;Akaa;5;6042;130000;117312;ranta
2008;481;Masku;7;5094;120000;121429;ranta
2008;491;Mikkeli;35;4395;78500;95290;ranta
2008;498;Muonio;4;3048;75000;71250;ranta
2008;499;Mustasaari;7;5781;100000;96257;ranta
2008;503;Mynämäki;3;6406;45000;49333;ranta
2008;505;Mäntsälä;6;3652;88500;93500;ranta
2008;507;Mäntyharju;14;3802;114500;117164;ranta
2008;529;Naantali;3;4861;119000;189300;ranta
2008;545;Närpiö;4;3525;112500;118375;ranta
2009;562;Orivesi;18;6815;94000;106561;ranta
2009;564;Oulu;15;3195;57500;64053;ranta
2009;10;Alavus;6;1898;70000;76750;ranta
2009;576;Padasjoki;12;3947;88500;77525;ranta
2009;16;Asikkala;9;6069;130000;126278;ranta
2009;578;Paltamo;4;2450;50500;62500;ranta
2009;18;Askola;3;2317;113000;117000;ranta
2009;581;Parkano;3;4667;65000;66000;ranta
2009;854;Pello;3;8232;66500;70000;ranta
2009;46;Enonkoski;3;8083;49500;60667;ranta
2009;51;Eurajoki;6;4425;150000;115500;ranta
2009;592;Petäjävesi;4;2513;62500;59750;ranta
2009;322;Kemiönsaari;4;6465;190000;171250;ranta
2009;445;Parainen;13;5521;140900;148915;ranta
2009;593;Pieksämäki;13;6328;60000;59577;ranta
2009;595;Pielavesi;5;5220;48000;52400;ranta
2009;710;Raasepori;10;7255;170000;165100;ranta
2009;598;Pietarsaari;5;1592;86000;91200;ranta
2009;790;Sastamala;18;3850;89000;93006;ranta
2009;601;Pihtipudas;9;4872;60000;75556;ranta
2009;607;Polvijärvi;8;5221;62000;54188;ranta
2009;609;Pori;27;3655;100000;111370;ranta
2009;611;Pornainen;4;2598;109500;103875;ranta
2009;81;Hartola;14;5390;150000;175179;ranta
2009;638;Porvoo;14;6242;150000;195536;ranta
2009;614;Posio;11;6195;40000;41945;ranta
2009;82;Hattula;9;4891;107000;110222;ranta
2009;615;Pudasjärvi;19;3416;50000;49237;ranta
2009;86;Hausjärvi;6;4658;119500;116410;ranta
2009;111;Heinola;19;6822;125000;139677;ranta
2009;620;Puolanka;5;3970;38000;46360;ranta
2009;97;Hirvensalmi;3;2870;175000;186000;ranta
2009;98;Hollola;9;4213;170000;150889;ranta
2009;626;Pyhäjärvi;4;3997;86500;88250;ranta
2009;635;Pälkäne;13;5139;114000;114654;ranta
2009;108;Hämeenkyrö;3;6213;81000;119833;ranta
2009;109;Hämeenlinna;14;5723;102500;111429;ranta
2009;139;Ii;4;6554;32500;46500;ranta
2009;140;Iisalmi;5;7378;88000;85900;ranta
2009;683;Ranua;5;4126;35000;46300;ranta
2009;142;Iitti;3;5037;63500;67833;ranta
2009;684;Rauma;6;2743;85750;81250;ranta
2009;143;Ikaalinen;10;4684;66000;78150;ranta
2009;686;Rautalampi;8;7067;42500;47813;ranta
2009;146;Ilomantsi;4;5130;51000;55000;ranta
2009;148;Inari;10;9649;47500;46950;ranta
2009;697;Ristijärvi;4;3738;56000;55500;ranta
2009;698;Rovaniemi;10;4344;48000;47850;ranta
2009;167;Joensuu;9;3410;56000;72944;ranta
2009;702;Ruovesi;8;3359;108750;114813;ranta
2009;171;Joroinen;3;6010;90000;80833;ranta
2009;172;Joutsa;3;4068;87000;100733;ranta
2009;707;Rääkkylä;7;6233;70000;72250;ranta
2009;729;Saarijärvi;4;3050;64500;70250;ranta
2009;176;Juuka;3;4004;45000;44667;ranta
2009;734;Salo;17;3692;120000;124588;ranta
2009;179;Jyväskylä;9;2926;75000;84222;ranta
2009;946;Vöyri;7;3032;84000;85429;ranta
2009;739;Savitaipale;8;2296;82000;82688;ranta
2009;740;Savonlinna;10;4141;56500;66400;ranta
2009;182;Jämsä;21;4371;77000;80695;ranta
2009;202;Kaarina;3;7950;130000;165000;ranta
2009;748;Siikajoki;4;4789;35500;46500;ranta
2009;749;Siilinjärvi;7;4673;75000;85386;ranta
2009;753;Sipoo;7;6357;220000;250000;ranta
2009;211;Kangasala;10;2476;105000;112300;ranta
2009;213;Kangasniemi;7;6453;62500;63357;ranta
2009;758;Sodankylä;3;7167;26000;30333;ranta
2009;761;Somero;3;6922;200000;205833;ranta
2009;765;Sotkamo;7;3174;52500;67714;ranta
2009;768;Sulkava;5;9708;95000;87200;ranta
2009;224;Karkkila;3;4053;137000;140667;ranta
2009;226;Karstula;3;3143;80000;75667;ranta
2009;777;Suomussalmi;5;5320;79000;70800;ranta
2009;781;Sysmä;5;4632;95000;102120;ranta
2009;783;Säkylä;6;2053;134000;144167;ranta
2009;831;Taipalsaari;7;2907;92500;96286;ranta
2009;832;Taivalkoski;9;4134;50000;49556;ranta
2009;320;Kemijärvi;9;10144;27500;33722;ranta
2009;834;Tammela;15;5501;100000;94467;ranta
2009;249;Keuruu;7;2917;70000;74000;ranta
2009;250;Kihniö;3;2333;120000;122833;ranta
2009;848;Tohmajärvi;3;3433;40000;39167;ranta
2009;853;Turku;8;3318;176000;190375;ranta
2009;260;Kitee;11;5302;62000;86923;ranta
2009;261;Kittilä;4;7290;40750;37375;ranta
2009;887;Urjala;9;3271;120000;115444;ranta
2009;272;Kokkola;5;3980;59500;88900;ranta
2009;889;Utajärvi;4;5120;33000;36125;ranta
2009;273;Kolari;5;8373;68500;99000;ranta
2009;890;Utsjoki;3;10110;35000;79000;ranta
2009;276;Kontiolahti;3;7157;83000;76667;ranta
2009;895;Uusikaupunki;3;5290;76630;105543;ranta
2009;905;Vaasa;4;4311;88000;95250;ranta
2009;286;Kouvola;12;2322;89500;88917;ranta
2009;287;Kristiinankaupunki;4;10463;77500;71750;ranta
2009;290;Kuhmo;19;7495;45000;47052;ranta
2009;297;Kuopio;22;4502;56500;61027;ranta
2009;304;Kustavi;9;5660;145000;143556;ranta
2009;305;Kuusamo;40;6476;64000;71573;ranta
2009;927;Vihti;5;3996;110000;220400;ranta
2009;936;Virrat;6;3290;37000;40250;ranta
2009;398;Lahti;9;2624;105000;106778;ranta
2009;400;Laitila;4;2637;95000;86250;ranta
2009;402;Lapinlahti;8;4092;60000;54688;ranta
2009;405;Lappeenranta;4;7526;52000;50875;ranta
2009;410;Laukaa;4;4233;95000;108250;ranta
2009;980;Ylöjärvi;18;4953;89750;105150;ranta
2009;989;Ähtäri;3;2193;99750;101250;ranta
2009;420;Leppävirta;11;6364;66500;75818;ranta
2009;992;Äänekoski;4;2595;91000;83875;ranta
2009;422;Lieksa;11;4680;57650;62559;ranta
2009;426;Liperi;10;6465;49500;57525;ranta
2009;444;Lohja;32;6676;150000;165453;ranta
2009;433;Loppi;5;4101;120000;108600;ranta
2009;434;Loviisa;7;5886;120000;150929;ranta
2009;440;Luoto;8;4151;71800;114325;ranta
2009;475;Maalahti;5;9240;75000;98900;ranta
2009;20;Akaa;3;3445;92500;93167;ranta
2009;481;Masku;9;5236;143500;142701;ranta
2009;491;Mikkeli;20;4772;68500;83025;ranta
2009;498;Muonio;4;5252;51500;50750;ranta
2009;499;Mustasaari;9;4598;79000;89929;ranta
2009;503;Mynämäki;3;5267;48000;46667;ranta
2009;505;Mäntsälä;3;2071;95000;103333;ranta
2009;507;Mäntyharju;16;4677;96250;115313;ranta
2009;541;Nurmes;7;8147;38000;51714;ranta
2009;545;Närpiö;4;2392;84500;87250;ranta
2010;562;Orivesi;15;4263;120000;106567;ranta
2010;10;Alavus;4;4121;62750;81625;ranta
2010;564;Oulu;24;3239;57500;66696;ranta
2010;576;Padasjoki;12;2840;96500;120167;ranta
2010;16;Asikkala;15;4801;140000;132967;ranta
2010;18;Askola;3;4357;100000;129333;ranta
2010;581;Parkano;4;1825;98750;88730;ranta
2010;46;Enonkoski;3;7363;89000;84000;ranta
2010;47;Enontekiö;3;3843;47000;55667;ranta
2010;50;Eura;4;5012;126000;136750;ranta
2010;322;Kemiönsaari;8;6716;152500;171000;ranta
2010;593;Pieksämäki;14;4109;69500;79107;ranta
2010;445;Parainen;24;8302;150000;154250;ranta
2010;595;Pielavesi;6;4925;39250;40083;ranta
2010;65;Geta;3;7467;90000;125667;ranta
2010;710;Raasepori;10;7515;208500;259350;ranta
2010;790;Sastamala;11;5983;135000;119568;ranta
2010;791;Siikalatva;4;5472;33250;33425;ranta
2010;75;Hamina;4;9504;51500;50250;ranta
2010;76;Hammarland;3;6683;89000;79667;ranta
2010;609;Pori;18;4434;96750;98250;ranta
2010;611;Pornainen;3;4150;118000;137733;ranta
2010;638;Porvoo;15;8120;220000;235700;ranta
2010;81;Hartola;16;6797;112750;123525;ranta
2010;82;Hattula;9;3246;158000;161778;ranta
2010;614;Posio;14;3658;33500;45214;ranta
2010;615;Pudasjärvi;28;5423;41500;44916;ranta
2010;86;Hausjärvi;5;3472;90000;78300;ranta
2010;111;Heinola;12;4329;141500;148708;ranta
2010;620;Puolanka;7;6171;49000;47357;ranta
2010;97;Hirvensalmi;9;4866;120000;138569;ranta
2010;98;Hollola;7;2367;175000;181286;ranta
2010;626;Pyhäjärvi;3;4509;78000;91667;ranta
2010;630;Pyhäntä;4;8375;61000;66750;ranta
2010;635;Pälkäne;22;4042;133000;135982;ranta
2010;636;Pöytyä;4;3682;84750;83625;ranta
2010;108;Hämeenkyrö;11;2223;116000;122818;ranta
2010;109;Hämeenlinna;18;3983;113500;124000;ranta
2010;139;Ii;9;7637;46000;56289;ranta
2010;683;Ranua;7;8506;57000;53286;ranta
2010;684;Rauma;4;4850;106500;107375;ranta
2010;686;Rautalampi;3;5117;65000;64333;ranta
2010;143;Ikaalinen;19;4886;98000;115377;ranta
2010;145;Ilmajoki;3;1883;65000;69000;ranta
2010;146;Ilomantsi;6;7586;68250;71258;ranta
2010;691;Reisjärvi;5;5168;45000;64200;ranta
2010;148;Inari;10;10485;39000;50000;ranta
2010;698;Rovaniemi;21;3948;37000;46810;ranta
2010;165;Janakkala;3;7631;80400;140133;ranta
2010;702;Ruovesi;14;6098;113500;138050;ranta
2010;707;Rääkkylä;8;5889;76250;88563;ranta
2010;176;Juuka;4;5648;63000;59250;ranta
2010;734;Salo;21;5423;111000;119112;ranta
2010;178;Juva;4;3230;83750;84625;ranta
2010;179;Jyväskylä;13;2889;100000;98077;ranta
2010;946;Vöyri;4;2148;118850;129675;ranta
2010;739;Savitaipale;11;4611;100000;111591;ranta
2010;182;Jämsä;26;4288;94000;110365;ranta
2010;740;Savonlinna;10;3127;80000;85400;ranta
2010;205;Kajaani;4;4463;45250;39250;ranta
2010;749;Siilinjärvi;7;2863;75000;94286;ranta
2010;208;Kalajoki;3;1797;46000;47167;ranta
2010;211;Kangasala;11;3264;150000;156955;ranta
2010;753;Sipoo;3;8643;452000;465667;ranta
2010;758;Sodankylä;3;3367;33000;35033;ranta
2010;213;Kangasniemi;6;4958;107500;112150;ranta
2010;214;Kankaanpää;3;5350;60000;60667;ranta
2010;761;Somero;8;6450;100000;105938;ranta
2010;768;Sulkava;3;3200;75000;73667;ranta
2010;224;Karkkila;6;7242;102500;127833;ranta
2010;226;Karstula;5;2540;75000;69700;ranta
2010;777;Suomussalmi;8;4322;29000;46250;ranta
2010;233;Kauhava;3;7430;58000;92667;ranta
2010;778;Suonenjoki;4;7833;90000;89750;ranta
2010;781;Sysmä;7;4237;135000;121357;ranta
2010;783;Säkylä;5;3926;120000;124130;ranta
2010;831;Taipalsaari;17;5148;112000;128288;ranta
2010;320;Kemijärvi;8;5594;22500;27338;ranta
2010;834;Tammela;11;5128;100000;107300;ranta
2010;249;Keuruu;6;4315;80000;91333;ranta
2010;848;Tohmajärvi;7;4341;26000;37214;ranta
2010;851;Tornio;5;5024;50000;62200;ranta
2010;853;Turku;5;1984;140000;158662;ranta
2010;260;Kitee;8;5388;54575;71644;ranta
2010;261;Kittilä;9;4951;65000;60556;ranta
2010;263;Kiuruvesi;4;6128;46750;44300;ranta
2010;271;Kokemäki;3;2069;50000;55000;ranta
2010;886;Ulvila;3;3413;119000;101700;ranta
2010;887;Urjala;9;4196;115000;105167;ranta
2010;889;Utajärvi;10;4094;40000;43850;ranta
2010;273;Kolari;5;7493;80000;76000;ranta
2010;890;Utsjoki;3;10863;50000;48333;ranta
2010;893;Uusikaarlepyy;5;4207;80000;86400;ranta
2010;895;Uusikaupunki;3;4477;76500;79925;ranta
2010;785;Vaala;5;2419;54000;47740;ranta
2010;905;Vaasa;5;4110;110000;109200;ranta
2010;285;Kotka;3;4084;179000;143667;ranta
2010;286;Kouvola;13;4815;60080;81737;ranta
2010;290;Kuhmo;18;5386;37750;53417;ranta
2010;297;Kuopio;26;5853;53000;60577;ranta
2010;300;Kuortane;4;3677;88000;80250;ranta
2010;304;Kustavi;13;7115;175000;197115;ranta
2010;305;Kuusamo;47;5071;51000;68590;ranta
2010;927;Vihti;5;5472;150000;161800;ranta
2010;931;Viitasaari;6;4708;67500;66400;ranta
2010;936;Virrat;5;2758;60000;79900;ranta
2010;398;Lahti;4;2645;158500;168500;ranta
2010;400;Laitila;5;3234;132500;117200;ranta
2010;402;Lapinlahti;7;3356;86000;76286;ranta
2010;405;Lappeenranta;7;3475;75000;74743;ranta
2010;410;Laukaa;7;5241;76000;79594;ranta
2010;976;Ylitornio;3;4847;37000;50167;ranta
2010;980;Ylöjärvi;12;4478;99000;149083;ranta
2010;420;Leppävirta;9;4170;50000;63333;ranta
2010;989;Ähtäri;6;3260;70875;95458;ranta
2010;422;Lieksa;20;6230;50000;62828;ranta
2010;426;Liperi;4;3455;61500;66000;ranta
2010;444;Lohja;26;5953;167500;186558;ranta
2010;433;Loppi;10;3393;116500;141900;ranta
2010;434;Loviisa;8;5316;118750;118188;ranta
2010;440;Luoto;6;6908;70000;72751;ranta
2010;475;Maalahti;5;3340;59000;59880;ranta
2010;481;Masku;6;3045;99000;137417;ranta
2010;491;Mikkeli;31;5015;96000;110248;ranta
2010;494;Muhos;3;2767;40000;37000;ranta
2010;498;Muonio;5;8053;50000;108800;ranta
2010;499;Mustasaari;10;4307;160000;179600;ranta
2010;503;Mynämäki;3;4317;65000;63333;ranta
2010;504;Myrskylä;3;7117;115000;88333;ranta
2010;505;Mäntsälä;7;4366;127000;131000;ranta
2010;507;Mäntyharju;13;6165;107000;107462;ranta
2010;541;Nurmes;3;5707;40000;37333;ranta
2010;545;Närpiö;4;2445;105000;115000;ranta
2011;5;Alajärvi;5;2552;65000;78701;ranta
2011;562;Orivesi;21;4735;128000;136576;ranta
2011;10;Alavus;3;5437;80000;76667;ranta
2011;564;Oulu;20;5322;53500;59350;ranta
2011;576;Padasjoki;8;5735;91000;117363;ranta
2011;16;Asikkala;7;5579;117806;144115;ranta
2011;578;Paltamo;5;5766;68000;108282;ranta
2011;18;Askola;3;3433;180000;175833;ranta
2011;581;Parkano;6;5451;82000;98500;ranta
2011;46;Enonkoski;4;3123;57250;60375;ranta
2011;50;Eura;4;3675;86000;86750;ranta
2011;322;Kemiönsaari;3;5434;180000;174667;ranta
2011;593;Pieksämäki;13;4847;65000;65246;ranta
2011;445;Parainen;17;7229;179000;185000;ranta
2011;595;Pielavesi;3;9000;48000;56000;ranta
2011;65;Geta;4;5683;104000;115000;ranta
2011;598;Pietarsaari;4;2134;125000;129500;ranta
2011;710;Raasepori;19;7706;180000;216961;ranta
2011;790;Sastamala;18;3670;123000;125051;ranta
2011;601;Pihtipudas;7;5706;57000;65143;ranta
2011;791;Siikalatva;4;7086;39000;40375;ranta
2011;609;Pori;19;3815;90000;85921;ranta
2011;81;Hartola;9;7388;172000;180000;ranta
2011;638;Porvoo;16;7151;276500;268750;ranta
2011;82;Hattula;3;1948;105000;147333;ranta
2011;614;Posio;15;9715;53000;68200;ranta
2011;615;Pudasjärvi;20;4315;40000;45800;ranta
2011;86;Hausjärvi;5;6706;83000;93420;ranta
2011;111;Heinola;20;5136;107750;114300;ranta
2011;620;Puolanka;11;6050;53000;56636;ranta
2011;97;Hirvensalmi;11;8352;110000;124727;ranta
2011;98;Hollola;5;2235;111000;124100;ranta
2011;105;Hyrynsalmi;4;5950;37500;39500;ranta
2011;635;Pälkäne;15;6720;166000;211465;ranta
2011;108;Hämeenkyrö;3;1953;178000;144000;ranta
2011;109;Hämeenlinna;9;4937;105200;126022;ranta
2011;140;Iisalmi;4;6290;26750;37250;ranta
2011;683;Ranua;3;3027;40000;31667;ranta
2011;686;Rautalampi;6;6013;53350;62783;ranta
2011;143;Ikaalinen;8;5101;95000;108938;ranta
2011;146;Ilomantsi;4;7130;57500;59250;ranta
2011;148;Inari;13;8346;54000;66068;ranta
2011;698;Rovaniemi;23;6222;35000;41511;ranta
2011;702;Ruovesi;7;4200;129000;135000;ranta
2011;171;Joroinen;4;3525;55400;53950;ranta
2011;172;Joutsa;3;3900;90000;90333;ranta
2011;707;Rääkkylä;10;6140;81500;78350;ranta
2011;176;Juuka;7;4999;60000;86429;ranta
2011;734;Salo;14;3926;124000;140607;ranta
2011;179;Jyväskylä;18;3635;102500;99389;ranta
2011;739;Savitaipale;8;4250;83000;82720;ranta
2011;182;Jämsä;19;3917;93000;102614;ranta
2011;740;Savonlinna;9;4262;67800;72767;ranta
2011;205;Kajaani;5;4444;84000;84934;ranta
2011;749;Siilinjärvi;10;3458;77000;89300;ranta
2011;753;Sipoo;7;7194;220000;199857;ranta
2011;211;Kangasala;4;4900;158000;147000;ranta
2011;758;Sodankylä;3;12060;25500;39500;ranta
2011;213;Kangasniemi;17;5713;80000;83382;ranta
2011;761;Somero;6;2435;90000;86767;ranta
2011;765;Sotkamo;4;10500;51500;52900;ranta
2011;768;Sulkava;10;7096;104000;104000;ranta
2011;771;Sund;3;3900;101000;86167;ranta
2011;224;Karkkila;5;8740;121500;126300;ranta
2011;226;Karstula;3;4700;77000;75667;ranta
2011;777;Suomussalmi;6;6105;27000;27333;ranta
2011;778;Suonenjoki;5;3678;58000;74000;ranta
2011;783;Säkylä;4;1668;173000;152250;ranta
2011;831;Taipalsaari;11;3536;78000;91636;ranta
2011;832;Taivalkoski;7;8871;46000;56929;ranta
2011;320;Kemijärvi;10;3383;52500;72910;ranta
2011;241;Keminmaa;4;6900;57500;60000;ranta
2011;834;Tammela;12;5671;135500;150250;ranta
2011;249;Keuruu;8;2993;68000;66300;ranta
2011;250;Kihniö;5;4452;143000;133800;ranta
2011;848;Tohmajärvi;6;6165;52500;48500;ranta
2011;851;Tornio;4;4440;30000;45750;ranta
2011;256;Kinnula;3;6067;64000;79000;ranta
2011;853;Turku;6;4299;250500;256833;ranta
2011;260;Kitee;13;4974;107000;99792;ranta
2011;261;Kittilä;5;6696;45500;43700;ranta
2011;263;Kiuruvesi;3;2803;29000;30667;ranta
2011;886;Ulvila;3;11483;65000;70333;ranta
2011;887;Urjala;8;4916;95000;105875;ranta
2011;272;Kokkola;3;1749;90000;120833;ranta
2011;889;Utajärvi;4;2325;62250;66625;ranta
2011;785;Vaala;5;5664;52000;50600;ranta
2011;285;Kotka;5;1386;70000;76800;ranta
2011;286;Kouvola;10;4058;106500;105700;ranta
2011;290;Kuhmo;13;7945;50000;50242;ranta
2011;297;Kuopio;6;6540;77500;80833;ranta
2011;300;Kuortane;3;4927;36900;43467;ranta
2011;304;Kustavi;9;5027;166000;180944;ranta
2011;305;Kuusamo;3;5747;37000;74000;ranta
2011;927;Vihti;3;2490;150000;145667;ranta
2011;936;Virrat;6;6185;78500;81333;ranta
2011;398;Lahti;6;3050;99500;105333;ranta
2011;402;Lapinlahti;8;6358;68750;77313;ranta
2011;410;Laukaa;4;2800;78750;88125;ranta
2011;976;Ylitornio;3;6607;130000;185333;ranta
2011;980;Ylöjärvi;18;4672;121250;134750;ranta
2011;420;Leppävirta;5;3644;79000;94060;ranta
2011;989;Ähtäri;4;1978;81000;99250;ranta
2011;422;Lieksa;15;4697;45000;48900;ranta
2011;444;Lohja;41;4564;150000;159122;ranta
2011;430;Loimaa;3;2867;48000;67500;ranta
2011;433;Loppi;5;2156;130000;110200;ranta
2011;434;Loviisa;3;8360;155000;150000;ranta
2011;441;Luumäki;3;7797;60000;89000;ranta
2011;20;Akaa;4;5708;95000;95750;ranta
2011;481;Masku;3;6717;130000;114667;ranta
2011;491;Mikkeli;24;4715;111500;107342;ranta
2011;494;Muhos;3;2967;28000;29667;ranta
2011;498;Muonio;4;2748;59050;71650;ranta
2011;499;Mustasaari;8;4027;103750;142116;ranta
2011;503;Mynämäki;5;9984;56500;70100;ranta
2011;505;Mäntsälä;4;2190;100000;105000;ranta
2011;507;Mäntyharju;11;6318;99000;130755;ranta
